captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band,days_observed,eligible_for_funnel,AADHAAR_cleared,DL_cleared,FITNESS_cleared,INSURANCE_cleared,PERMIT_cleared,RC_cleared,decision_ts,final_status,last_stage_reached,docs_cleared,first_order_ts,orders_d7,orders_d30,online_hours_d30,signup_to_approval_days,approval_to_first_order_days
CPT122048,2026-06-24 21:17:00,Pune,Auto,fos_field,PUN-Z20,high,en,25-34,6.113182870370371,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT115545,2026-06-24 21:34:00,Pune,ERickshaw,referral,PUN-Z22,mid,mr,25-34,6.1013773148148145,False,True,True,True,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT114522,2026-06-24 21:38:00,Pune,Auto,gc_telecalling,PUN-Z14,low,kn,25-34,6.098599537037037,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT123743,2026-06-24 21:41:00,Hyderabad,Auto,organic_app,HYD-Z08,low,hi,25-34,6.096516203703704,False,True,True,False,False,False,True,,in_progress,INSURANCE,5,,,,,,
CPT117114,2026-06-24 21:48:00,Bangalore,Cab,organic_app,BAN-Z09,low,mr,18-24,6.0916550925925925,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT121143,2026-06-24 21:48:00,Bangalore,Cab,gc_telecalling,BAN-Z09,mid,hi,18-24,6.0916550925925925,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT122352,2026-06-24 21:49:00,Bangalore,Cab,fos_field,BAN-Z08,mid,kn,25-34,6.090960648148148,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT109378,2026-06-24 21:53:00,Bangalore,Cab,organic_app,BAN-Z07,high,en,25-34,6.08818287037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT122666,2026-06-25 06:00:00,Delhi,Auto,paid_digital,DEL-Z15,low,te,35-44,5.749988425925926,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT112795,2026-06-25 06:00:00,Delhi,Cab,organic_app,DEL-Z17,low,te,25-34,5.749988425925926,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT104489,2026-06-25 06:10:00,Bangalore,Cab,paid_digital,BAN-Z07,low,kn,25-34,5.743043981481481,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT113325,2026-06-25 06:13:00,Pune,Cab,fos_field,PUN-Z01,low,kn,25-34,5.740960648148148,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT100100,2026-06-25 06:16:00,Delhi,Cab,referral,DEL-Z07,low,hi,45+,5.738877314814815,False,True,True,True,True,True,True,,in_progress,,6,,,,,,
CPT102801,2026-06-25 06:18:00,Delhi,Auto,organic_app,DEL-Z12,low,en,25-34,5.737488425925926,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT120617,2026-06-25 06:21:00,Pune,Cab,fos_field,PUN-Z16,low,mr,25-34,5.735405092592592,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT117659,2026-06-25 06:29:00,Pune,Auto,organic_app,PUN-Z23,low,te,25-34,5.729849537037037,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT114981,2026-06-25 06:38:00,Hyderabad,ERickshaw,organic_app,HYD-Z06,low,en,35-44,5.723599537037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT105826,2026-06-25 06:43:00,Hyderabad,Cab,organic_app,HYD-Z04,low,mr,25-34,5.720127314814815,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT116236,2026-06-25 06:44:00,Delhi,ERickshaw,fos_field,DEL-Z03,low,hi,35-44,5.719432870370371,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT109707,2026-06-25 06:48:00,Pune,ERickshaw,referral,PUN-Z23,low,kn,25-34,5.7166550925925925,False,True,True,True,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT118614,2026-06-25 06:48:00,Bangalore,ERickshaw,organic_app,BAN-Z07,low,kn,35-44,5.7166550925925925,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT104602,2026-06-25 06:52:00,Delhi,ERickshaw,fos_field,DEL-Z15,low,te,18-24,5.713877314814815,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT105335,2026-06-25 06:55:00,Delhi,ERickshaw,paid_digital,DEL-Z02,high,mr,45+,5.711793981481481,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT119888,2026-06-25 07:02:00,Hyderabad,Cab,organic_app,HYD-Z08,mid,hi,35-44,5.706932870370371,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT124554,2026-06-25 07:09:00,Pune,Auto,paid_digital,PUN-Z13,low,mr,18-24,5.702071759259259,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT108085,2026-06-25 07:09:00,Bangalore,Cab,paid_digital,BAN-Z08,low,en,18-24,5.702071759259259,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT121261,2026-06-25 07:10:00,Delhi,ERickshaw,referral,DEL-Z19,mid,en,45+,5.701377314814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT123870,2026-06-25 07:19:00,Delhi,ERickshaw,organic_app,DEL-Z06,high,kn,25-34,5.6951273148148145,False,True,True,True,True,False,True,,in_progress,,5,,,,,,
CPT101447,2026-06-25 07:25:00,Bangalore,Auto,paid_digital,BAN-Z15,mid,hi,35-44,5.690960648148148,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT115330,2026-06-25 07:25:00,Bangalore,Auto,paid_digital,BAN-Z23,high,te,35-44,5.690960648148148,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT121205,2026-06-25 07:30:00,Bangalore,Auto,organic_app,BAN-Z07,high,kn,35-44,5.687488425925926,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT117787,2026-06-25 07:36:00,Pune,Auto,organic_app,PUN-Z01,mid,te,18-24,5.683321759259259,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT110393,2026-06-25 07:52:00,Hyderabad,Auto,fos_field,HYD-Z10,low,te,18-24,5.672210648148148,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT109752,2026-06-25 07:55:00,Hyderabad,Cab,referral,HYD-Z21,mid,mr,25-34,5.670127314814815,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT107324,2026-06-25 08:10:00,Pune,Auto,paid_digital,PUN-Z12,mid,en,25-34,5.659710648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT111055,2026-06-25 08:20:00,Delhi,ERickshaw,referral,DEL-Z03,high,mr,25-34,5.652766203703703,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT115312,2026-06-25 08:25:00,Pune,ERickshaw,paid_digital,PUN-Z07,mid,te,25-34,5.649293981481481,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT117596,2026-06-25 08:54:00,Bangalore,Cab,referral,BAN-Z23,mid,hi,45+,5.629155092592592,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT123505,2026-06-25 09:05:00,Bangalore,Auto,gc_telecalling,BAN-Z24,mid,en,45+,5.621516203703703,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT115975,2026-06-25 09:34:00,Hyderabad,Auto,fos_field,HYD-Z18,low,hi,18-24,5.6013773148148145,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT115896,2026-06-25 09:44:00,Bangalore,Auto,organic_app,BAN-Z07,low,kn,25-34,5.594432870370371,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT107167,2026-06-25 09:49:00,Hyderabad,Cab,fos_field,HYD-Z24,mid,te,25-34,5.590960648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT120717,2026-06-25 10:00:00,Pune,Cab,fos_field,PUN-Z02,mid,te,35-44,5.58332175925926,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT121915,2026-06-25 10:08:00,Pune,Auto,referral,PUN-Z02,low,en,25-34,5.577766203703704,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT121830,2026-06-25 10:13:00,Bangalore,Cab,fos_field,BAN-Z19,low,te,18-24,5.574293981481482,False,True,True,False,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT120180,2026-06-25 10:17:00,Pune,Auto,referral,PUN-Z15,mid,mr,35-44,5.571516203703704,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT122432,2026-06-25 10:22:00,Delhi,Cab,referral,DEL-Z23,mid,en,25-34,5.568043981481481,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT102684,2026-06-25 10:26:00,Pune,ERickshaw,gc_telecalling,PUN-Z15,low,mr,25-34,5.565266203703704,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT107855,2026-06-25 10:29:00,Pune,Auto,referral,PUN-Z16,high,hi,18-24,5.563182870370371,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT124091,2026-06-25 10:31:00,Hyderabad,Cab,referral,HYD-Z22,mid,kn,45+,5.561793981481482,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT118464,2026-06-25 10:32:00,Pune,Cab,organic_app,PUN-Z17,mid,te,25-34,5.561099537037037,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT120359,2026-06-25 10:38:00,Delhi,ERickshaw,referral,DEL-Z13,high,hi,18-24,5.55693287037037,False,True,True,True,True,False,True,2026-06-30 10:50:28.389835882,approved,,5,,,,,5.008661919396783,
CPT122667,2026-06-25 10:39:00,Pune,Auto,referral,PUN-Z12,mid,en,25-34,5.556238425925926,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT121509,2026-06-25 10:43:00,Hyderabad,Cab,organic_app,HYD-Z09,low,kn,25-34,5.553460648148148,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT106645,2026-06-25 10:50:00,Pune,Cab,fos_field,PUN-Z11,low,te,25-34,5.548599537037037,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT124532,2026-06-25 10:52:00,Pune,Auto,paid_digital,PUN-Z07,low,te,35-44,5.547210648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT108496,2026-06-25 10:58:00,Pune,Auto,organic_app,PUN-Z07,mid,en,25-34,5.543043981481482,False,True,True,True,True,True,True,,in_progress,,6,,,,,,
CPT103638,2026-06-25 11:01:00,Delhi,ERickshaw,referral,DEL-Z06,low,te,25-34,5.540960648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT123207,2026-06-25 11:11:00,Bangalore,Auto,organic_app,BAN-Z16,low,kn,35-44,5.534016203703704,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT112633,2026-06-25 11:13:00,Bangalore,Auto,organic_app,BAN-Z19,mid,te,35-44,5.532627314814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT102554,2026-06-25 11:28:00,Delhi,ERickshaw,fos_field,DEL-Z24,low,kn,45+,5.522210648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT103216,2026-06-25 11:29:00,Bangalore,Auto,organic_app,BAN-Z06,high,kn,25-34,5.521516203703704,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT105592,2026-06-25 11:37:00,Delhi,Auto,organic_app,DEL-Z19,mid,en,25-34,5.515960648148148,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT120903,2026-06-25 11:40:00,Hyderabad,ERickshaw,referral,HYD-Z07,low,kn,25-34,5.513877314814815,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT115389,2026-06-25 11:40:00,Delhi,Cab,referral,DEL-Z09,mid,hi,35-44,5.513877314814815,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT115670,2026-06-25 11:49:00,Hyderabad,Cab,organic_app,HYD-Z11,mid,en,35-44,5.5076273148148145,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT114315,2026-06-25 11:50:00,Delhi,Auto,fos_field,DEL-Z01,low,kn,18-24,5.50693287037037,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT103608,2026-06-25 11:59:00,Pune,Auto,fos_field,PUN-Z21,low,te,25-34,5.500682870370371,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT108543,2026-06-25 12:01:00,Pune,Cab,gc_telecalling,PUN-Z13,high,en,45+,5.499293981481482,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT108422,2026-06-25 12:09:00,Pune,Cab,referral,PUN-Z01,mid,en,25-34,5.493738425925926,False,True,True,False,False,False,True,,in_progress,INSURANCE,5,,,,,,
CPT110621,2026-06-25 12:12:00,Pune,Auto,fos_field,PUN-Z04,mid,hi,25-34,5.491655092592593,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT107266,2026-06-25 12:15:00,Delhi,ERickshaw,fos_field,DEL-Z11,low,te,35-44,5.48957175925926,False,True,True,True,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT118862,2026-06-25 12:16:00,Hyderabad,Cab,fos_field,HYD-Z11,mid,hi,25-34,5.488877314814815,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT121458,2026-06-25 12:20:00,Hyderabad,Auto,organic_app,HYD-Z15,low,mr,18-24,5.486099537037037,False,True,True,True,True,True,True,,in_progress,,6,,,,,,
CPT105316,2026-06-25 12:24:00,Pune,Auto,fos_field,PUN-Z16,low,mr,35-44,5.483321759259259,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT103265,2026-06-25 12:28:00,Delhi,ERickshaw,referral,DEL-Z14,high,hi,45+,5.480543981481482,False,True,True,True,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT120017,2026-06-25 12:34:00,Delhi,Auto,organic_app,DEL-Z06,mid,te,25-34,5.4763773148148145,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT115504,2026-06-25 12:37:00,Hyderabad,Cab,fos_field,HYD-Z09,mid,hi,25-34,5.474293981481481,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT109662,2026-06-25 12:41:00,Bangalore,Cab,organic_app,BAN-Z12,low,hi,18-24,5.471516203703704,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT122128,2026-06-25 12:47:00,Hyderabad,Auto,organic_app,HYD-Z13,low,te,25-34,5.467349537037037,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT104253,2026-06-25 12:48:00,Pune,Cab,referral,PUN-Z09,low,hi,25-34,5.4666550925925925,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT111280,2026-06-25 12:55:00,Hyderabad,Cab,fos_field,HYD-Z22,high,en,45+,5.461793981481481,False,True,True,True,True,True,True,,in_progress,,6,,,,,,
CPT101214,2026-06-25 13:00:00,Delhi,Cab,organic_app,DEL-Z15,mid,te,25-34,5.45832175925926,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT105248,2026-06-25 13:30:00,Bangalore,Cab,organic_app,BAN-Z08,low,en,25-34,5.437488425925926,False,True,True,True,True,True,True,2026-06-29 18:52:25.208246797,approved,,6,2026-06-30 02:28:24.006533925,,,,4.223902873226817,0.31665275795287035
CPT107460,2026-06-25 13:37:00,Pune,Auto,fos_field,PUN-Z06,mid,en,25-34,5.432627314814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT117031,2026-06-25 13:40:00,Pune,Auto,fos_field,PUN-Z03,high,mr,25-34,5.430543981481481,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT119687,2026-06-25 13:47:00,Delhi,Auto,organic_app,DEL-Z12,mid,hi,18-24,5.425682870370371,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT104931,2026-06-25 13:48:00,Delhi,Auto,referral,DEL-Z12,low,kn,25-34,5.424988425925926,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT112190,2026-06-25 13:58:00,Delhi,Cab,organic_app,DEL-Z24,mid,en,35-44,5.418043981481482,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT119024,2026-06-25 14:00:00,Delhi,Auto,paid_digital,DEL-Z16,mid,hi,35-44,5.416655092592593,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT113177,2026-06-25 14:01:00,Hyderabad,Auto,fos_field,HYD-Z01,mid,te,45+,5.415960648148148,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT123919,2026-06-25 14:08:00,Pune,Auto,organic_app,PUN-Z14,high,mr,18-24,5.411099537037037,False,True,True,True,True,True,True,,in_progress,,6,,,,,,
CPT113526,2026-06-25 14:18:00,Bangalore,Auto,referral,BAN-Z13,low,hi,45+,5.4041550925925925,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT107784,2026-06-25 14:26:00,Hyderabad,Auto,organic_app,HYD-Z01,mid,en,35-44,5.398599537037037,False,True,True,True,True,True,True,,in_progress,,6,,,,,,
CPT104814,2026-06-25 14:33:00,Hyderabad,Auto,organic_app,HYD-Z19,low,te,25-34,5.393738425925926,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT118575,2026-06-25 14:35:00,Bangalore,ERickshaw,organic_app,BAN-Z13,low,en,25-34,5.392349537037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT105832,2026-06-25 14:37:00,Bangalore,Auto,fos_field,BAN-Z06,high,kn,25-34,5.390960648148148,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT102673,2026-06-25 14:55:00,Delhi,Cab,organic_app,DEL-Z21,mid,te,25-34,5.378460648148148,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT117138,2026-06-25 14:56:00,Pune,Auto,fos_field,PUN-Z19,mid,kn,18-24,5.377766203703704,False,True,True,True,True,True,True,2026-06-29 11:11:59.283749069,approved,,6,,,,,3.844436154503114,
CPT111692,2026-06-25 14:57:00,Delhi,ERickshaw,referral,DEL-Z09,low,te,18-24,5.377071759259259,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT124640,2026-06-25 14:58:00,Hyderabad,Auto,referral,HYD-Z10,mid,en,35-44,5.376377314814815,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT108301,2026-06-25 15:09:00,Pune,Auto,organic_app,PUN-Z21,high,mr,35-44,5.368738425925926,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT100689,2026-06-25 15:11:00,Pune,Auto,organic_app,PUN-Z24,high,kn,45+,5.367349537037037,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT117630,2026-06-25 15:14:00,Bangalore,ERickshaw,referral,BAN-Z02,mid,mr,35-44,5.365266203703704,False,True,True,True,True,False,True,2026-06-29 17:15:10.899053736,approved,,5,,,,,4.084153924233056,
CPT109451,2026-06-25 15:39:00,Delhi,Cab,fos_field,DEL-Z12,low,te,25-34,5.347905092592592,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT111226,2026-06-25 15:44:00,Delhi,Auto,paid_digital,DEL-Z13,low,kn,35-44,5.344432870370371,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT116499,2026-06-25 15:55:00,Delhi,Auto,organic_app,DEL-Z07,low,te,18-24,5.336793981481481,False,False,False,False,False,False,False,,dropped_in_docs,DL,0,,,,,,
CPT101295,2026-06-25 15:56:00,Hyderabad,Cab,paid_digital,HYD-Z04,mid,kn,25-34,5.336099537037037,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT115906,2026-06-25 16:03:00,Hyderabad,Cab,organic_app,HYD-Z20,low,en,35-44,5.331238425925926,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT117889,2026-06-25 16:06:00,Delhi,ERickshaw,fos_field,DEL-Z17,high,en,25-34,5.329155092592592,False,True,True,True,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT118146,2026-06-25 16:16:00,Hyderabad,Auto,organic_app,HYD-Z22,mid,mr,35-44,5.322210648148148,False,False,True,False,False,False,False,,in_progress,PERMIT,3,,,,,,
CPT122455,2026-06-25 16:22:00,Delhi,Cab,fos_field,DEL-Z19,low,hi,45+,5.318043981481481,False,True,True,False,False,True,True,,in_progress,,6,,,,,,
CPT111406,2026-06-25 16:22:00,Delhi,Auto,fos_field,DEL-Z10,low,te,25-34,5.318043981481481,False,True,True,False,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT116341,2026-06-25 16:26:00,Delhi,ERickshaw,fos_field,DEL-Z13,low,te,35-44,5.315266203703704,False,True,True,True,True,False,True,,in_progress,,5,,,,,,
CPT120024,2026-06-25 16:29:00,Hyderabad,Cab,paid_digital,HYD-Z01,mid,kn,25-34,5.313182870370371,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT123593,2026-06-25 16:32:00,Delhi,Cab,paid_digital,DEL-Z20,high,te,35-44,5.311099537037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT116004,2026-06-25 16:42:00,Bangalore,Cab,fos_field,BAN-Z10,mid,te,35-44,5.304155092592593,False,True,True,False,False,False,True,,in_progress,,6,,,,,,
CPT108444,2026-06-25 16:42:00,Delhi,ERickshaw,referral,DEL-Z13,low,mr,25-34,5.304155092592593,False,True,True,True,False,False,True,,in_progress,,5,,,,,,
CPT120044,2026-06-25 16:46:00,Hyderabad,Cab,referral,HYD-Z08,high,kn,35-44,5.301377314814815,False,True,True,False,False,False,True,,in_progress,INSURANCE,5,,,,,,
CPT107174,2026-06-25 16:49:00,Bangalore,Auto,fos_field,BAN-Z17,mid,hi,25-34,5.2992939814814815,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT116240,2026-06-25 17:00:00,Pune,Auto,paid_digital,PUN-Z11,mid,te,35-44,5.291655092592593,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT100068,2026-06-25 17:18:00,Bangalore,Cab,referral,BAN-Z10,mid,kn,18-24,5.2791550925925925,False,True,True,True,False,True,True,,in_progress,,6,,,,,,
CPT106589,2026-06-25 17:29:00,Pune,ERickshaw,referral,PUN-Z09,mid,kn,25-34,5.271516203703704,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT102620,2026-06-25 17:36:00,Hyderabad,Cab,organic_app,HYD-Z23,low,hi,18-24,5.266655092592592,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT100405,2026-06-25 17:37:00,Pune,Auto,paid_digital,PUN-Z06,low,hi,35-44,5.265960648148148,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT101815,2026-06-25 17:39:00,Delhi,Auto,fos_field,DEL-Z03,low,mr,25-34,5.264571759259259,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT120167,2026-06-25 17:43:00,Delhi,ERickshaw,organic_app,DEL-Z23,low,mr,25-34,5.261793981481482,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT100649,2026-06-25 17:48:00,Delhi,Auto,gc_telecalling,DEL-Z17,high,mr,35-44,5.2583217592592595,False,True,True,True,True,True,True,2026-06-30 20:20:18.939776792,approved,,6,,,,,5.1057747659350925,
CPT111565,2026-06-25 17:48:00,Delhi,Auto,referral,DEL-Z13,low,kn,25-34,5.2583217592592595,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT103849,2026-06-25 17:56:00,Pune,Cab,referral,PUN-Z11,mid,kn,18-24,5.252766203703704,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT114124,2026-06-25 17:57:00,Hyderabad,Cab,fos_field,HYD-Z03,mid,en,25-34,5.252071759259259,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT105474,2026-06-25 18:01:00,Pune,Auto,fos_field,PUN-Z20,mid,te,35-44,5.249293981481482,False,False,False,False,False,False,False,,in_progress,DL,0,,,,,,
CPT116540,2026-06-25 18:02:00,Hyderabad,Auto,fos_field,HYD-Z21,mid,mr,25-34,5.248599537037037,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT104565,2026-06-25 18:07:00,Pune,ERickshaw,organic_app,PUN-Z13,mid,te,25-34,5.245127314814815,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT108440,2026-06-25 18:08:00,Pune,Auto,organic_app,PUN-Z19,high,kn,35-44,5.24443287037037,False,True,True,False,False,False,True,,in_progress,FITNESS,4,,,,,,
CPT102363,2026-06-25 18:32:00,Bangalore,Cab,gc_telecalling,BAN-Z07,low,te,25-34,5.227766203703704,False,True,True,True,False,True,True,,in_progress,INSURANCE,5,,,,,,
CPT117563,2026-06-25 18:39:00,Bangalore,Auto,organic_app,BAN-Z06,high,hi,45+,5.222905092592592,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT103346,2026-06-25 18:43:00,Delhi,ERickshaw,organic_app,DEL-Z21,low,kn,35-44,5.220127314814815,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT109472,2026-06-25 18:43:00,Delhi,Auto,referral,DEL-Z19,mid,en,35-44,5.220127314814815,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT113029,2026-06-25 18:54:00,Hyderabad,Auto,referral,HYD-Z20,mid,hi,25-34,5.212488425925926,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT114236,2026-06-25 18:55:00,Delhi,Auto,organic_app,DEL-Z05,mid,hi,45+,5.211793981481481,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT106798,2026-06-25 18:56:00,Delhi,ERickshaw,paid_digital,DEL-Z12,low,hi,25-34,5.211099537037037,False,False,True,False,False,False,True,,in_progress,AADHAAR,2,,,,,,
CPT105545,2026-06-25 18:58:00,Bangalore,Cab,gc_telecalling,BAN-Z01,mid,en,25-34,5.209710648148148,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT101580,2026-06-25 19:06:00,Hyderabad,Auto,referral,HYD-Z13,low,hi,18-24,5.204155092592592,False,True,True,False,False,True,True,,in_progress,FITNESS,4,,,,,,
CPT114630,2026-06-25 19:09:00,Pune,Cab,gc_telecalling,PUN-Z11,low,kn,35-44,5.202071759259259,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
CPT110001,2026-06-25 19:12:00,Bangalore,Cab,referral,BAN-Z24,high,hi,35-44,5.199988425925926,False,True,True,False,False,True,True,,in_progress,,6,,,,,,
CPT124724,2026-06-25 19:13:00,Hyderabad,Auto,referral,HYD-Z11,mid,hi,25-34,5.199293981481482,False,True,True,False,False,False,True,,in_progress,INSURANCE,5,,,,,,
CPT106534,2026-06-25 19:14:00,Hyderabad,Cab,organic_app,HYD-Z03,low,kn,25-34,5.198599537037037,False,True,True,False,False,False,True,,in_progress,PERMIT,3,,,,,,
CPT123832,2026-06-25 19:22:00,Hyderabad,Auto,organic_app,HYD-Z03,low,mr,35-44,5.193043981481481,False,False,True,False,False,False,False,,in_progress,RC,1,,,,,,
